Week_In_Year,Pier,avg_occ,avg_headroom,util_pct,rag_2025,util_pct_mod,util_pct_strong,rag_mod,rag_strong
6.0,Pier 3,4.104347826086956,12.895652173913044,24.143222506393858,Green,25.35038363171355,26.557544757033245,Green,Green
6.0,Pier 4,6.519230769230769,10.48076923076923,38.348416289592755,Green,40.265837104072396,42.18325791855204,Amber,Amber
6.0,Pier E,6.826666666666667,10.173333333333334,40.156862745098046,Amber,42.16470588235295,44.17254901960786,Amber,Amber
6.0,Remote North,1.8142857142857143,15.185714285714285,10.672268907563025,Green,11.205882352941176,11.739495798319329,Green,Green
6.0,Remote South,1.2166666666666666,15.783333333333333,7.156862745098039,Green,7.514705882352941,7.872549019607844,Green,Green
7.0,Pier 1,6.3,10.700000000000001,37.05882352941177,Green,38.911764705882355,40.76470588235295,Green,Amber
7.0,Pier 2,5.421428571428572,11.578571428571427,31.890756302521012,Green,33.485294117647065,35.07983193277312,Green,Green
7.0,Pier 3,4.943478260869566,12.056521739130435,29.079283887468033,Green,30.533248081841435,31.98721227621484,Green,Green
7.0,Pier 4,7.988461538461538,9.01153846153846,46.99095022624434,Amber,49.340497737556554,51.69004524886878,Amber,Amber
7.0,Pier E,8.013333333333334,8.986666666666668,47.13725490196079,Amber,49.49411764705883,51.85098039215687,Amber,Amber
7.0,Remote North,2.261904761904762,14.738095238095237,13.305322128851541,Green,13.97058823529412,14.635854341736696,Green,Green
7.0,Remote South,1.4166666666666667,15.583333333333334,8.333333333333334,Green,8.750000000000002,9.166666666666668,Green,Green
8.0,Pier 1,5.663157894736842,11.336842105263159,33.31269349845201,Green,34.978328173374614,36.64396284829722,Green,Green
8.0,Pier 2,4.771428571428571,12.228571428571428,28.067226890756302,Green,29.47058823529412,30.873949579831937,Green,Green
8.0,Pier 3,4.243478260869565,12.756521739130434,24.961636828644497,Green,26.20971867007672,27.45780051150895,Green,Green
8.0,Pier 4,6.915384615384616,10.084615384615384,40.678733031674206,Amber,42.71266968325792,44.74660633484163,Amber,Amber
8.0,Pier E,7.22,9.78,42.470588235294116,Amber,44.59411764705882,46.71764705882353,Amber,Amber
8.0,Remote North,1.9571428571428573,15.042857142857141,11.512605042016807,Green,12.088235294117647,12.663865546218489,Green,Green
8.0,Remote South,1.2583333333333333,15.741666666666667,7.401960784313726,Green,7.772058823529412,8.142156862745098,Green,Green
9.0,Pier 1,6.021052631578947,10.978947368421052,35.417956656346746,Green,37.188854489164086,38.959752321981426,Green,Green
9.0,Pier 2,5.171428571428572,11.828571428571427,30.420168067226893,Green,31.94117647058824,33.46218487394958,Green,Green
9.0,Pier 3,4.673913043478261,12.326086956521738,27.493606138107417,Green,28.86828644501279,30.24296675191816,Green,Green
9.0,Pier 4,7.523076923076923,9.476923076923077,44.25339366515837,Amber,46.46606334841629,48.67873303167421,Amber,Amber
9.0,Pier E,7.786666666666666,9.213333333333333,45.803921568627445,Amber,48.094117647058816,50.384313725490195,Amber,Amber
9.0,Remote North,2.1476190476190475,14.852380952380951,12.633053221288515,Green,13.264705882352942,13.896358543417367,Green,Green
9.0,Remote South,1.375,15.625,8.088235294117647,Green,8.492647058823529,8.897058823529413,Green,Green
10.0,Pier 1,6.563157894736842,10.436842105263159,38.60681114551084,Green,40.53715170278638,42.467492260061924,Amber,Amber
10.0,Pier 2,5.678571428571429,11.321428571428571,33.40336134453782,Green,35.07352941176471,36.743697478991606,Green,Green
10.0,Pier 3,5.139130434782609,11.860869565217392,30.23017902813299,Green,31.74168797953964,33.253196930946295,Green,Green
10.0,Pier 4,8.284615384615385,8.715384615384615,48.73303167420815,Amber,51.16968325791856,53.60633484162897,Amber,Amber
10.0,Pier E,8.506666666666666,8.493333333333334,50.03921568627451,Amber,52.54117647058824,55.043137254901964,Amber,Amber
10.0,Remote North,2.3142857142857145,14.685714285714285,13.613445378151262,Green,14.294117647058826,14.974789915966388,Green,Green
10.0,Remote South,1.5250000000000001,15.475,8.97058823529412,Green,9.419117647058826,9.867647058823533,Green,Green
11.0,Pier 1,8.626315789473685,8.373684210526315,50.743034055727556,Amber,53.28018575851394,55.81733746130032,Amber,Amber
11.0,Pier 2,7.214285714285714,9.785714285714286,42.436974789915965,Amber,44.55882352941177,46.680672268907564,Amber,Amber
11.0,Pier 3,6.460869565217391,10.539130434782608,38.005115089514064,Green,39.90537084398977,41.80562659846547,Green,Amber
11.0,Pier 4,10.688461538461537,6.311538461538461,62.8733031674208,Amber,66.01696832579184,69.16063348416289,Red,Red
11.0,Pier E,11.046666666666665,5.953333333333333,64.98039215686273,Amber,68.22941176470587,71.47843137254901,Red,Red
11.0,Remote North,3.0,14.0,17.647058823529413,Green,18.529411764705884,19.411764705882355,Green,Green
11.0,Remote South,1.9833333333333334,15.016666666666666,11.666666666666666,Green,12.25,12.833333333333334,Green,Green
12.0,Pier 1,7.157894736842105,9.842105263157896,42.10526315789473,Amber,44.21052631578947,46.31578947368421,Amber,Amber
12.0,Pier 2,6.135714285714286,10.864285714285714,36.09243697478992,Green,37.89705882352942,39.701680672268914,Green,Green
12.0,Pier 3,5.556521739130434,11.443478260869565,32.685421994884905,Green,34.31969309462915,35.9539641943734,Green,Green
12.0,Pier 4,9.042307692307691,7.957692307692308,53.19004524886877,Amber,55.84954751131221,58.50904977375565,Amber,Amber
12.0,Pier E,9.0,8.0,52.94117647058824,Amber,55.58823529411765,58.235294117647065,Amber,Amber
12.0,Remote North,2.519047619047619,14.480952380952383,14.817927170868348,Green,15.558823529411766,16.299719887955185,Green,Green
12.0,Remote South,1.5833333333333333,15.416666666666666,9.313725490196079,Green,9.779411764705884,10.245098039215687,Green,Green
13.0,Pier 1,7.442105263157895,9.557894736842105,43.77708978328174,Amber,45.965944272445824,48.15479876160992,Amber,Amber
13.0,Pier 2,6.321428571428571,10.678571428571429,37.18487394957983,Green,39.044117647058826,40.90336134453782,Green,Amber
13.0,Pier 3,5.747826086956521,11.252173913043478,33.81074168797954,Green,35.50127877237851,37.191815856777495,Green,Green
13.0,Pier 4,9.23076923076923,7.769230769230769,54.29864253393665,Amber,57.01357466063349,59.72850678733032,Amber,Amber
13.0,Pier E,9.506666666666666,7.493333333333334,55.92156862745098,Amber,58.71764705882353,61.51372549019608,Amber,Amber
13.0,Remote North,2.6476190476190475,14.352380952380951,15.57422969187675,Green,16.352941176470587,17.131652661064425,Green,Green
13.0,Remote South,1.6916666666666667,15.308333333333332,9.950980392156863,Green,10.448529411764707,10.94607843137255,Green,Green
14.0,Pier 1,7.742105263157894,9.257894736842106,45.54179566563467,Amber,47.81888544891641,50.09597523219814,Amber,Amber
14.0,Pier 2,6.435714285714285,10.564285714285715,37.857142857142854,Green,39.75,41.642857142857146,Green,Amber
14.0,Pier 3,5.78695652173913,11.213043478260868,34.04092071611253,Green,35.74296675191816,37.44501278772379,Green,Green
14.0,Pier 4,9.392307692307693,7.607692307692308,55.248868778280546,Amber,58.01131221719457,60.773755656108605,Amber,Amber
14.0,Pier E,9.793333333333333,7.206666666666666,57.607843137254896,Amber,60.48823529411764,63.36862745098039,Amber,Amber
14.0,Remote North,2.6809523809523808,14.319047619047618,15.770308123249299,Green,16.558823529411764,17.34733893557423,Green,Green
14.0,Remote South,1.7,15.299999999999999,10.0,Green,10.5,11.0,Green,Green
15.0,Pier 1,8.794736842105262,8.205263157894738,51.73374613003096,Amber,54.32043343653251,56.907120743034056,Amber,Amber
15.0,Pier 2,7.45,9.549999999999999,43.8235294117647,Amber,46.01470588235294,48.205882352941174,Amber,Amber
15.0,Pier 3,6.843478260869565,10.156521739130435,40.25575447570333,Amber,42.26854219948849,44.28132992327367,Amber,Amber
15.0,Pier 4,10.834615384615384,6.165384615384616,63.73303167420814,Amber,66.91968325791855,70.10633484162896,Red,Red
15.0,Pier E,11.139999999999999,5.86,65.52941176470588,Red,68.80588235294118,72.08235294117648,Red,Red
15.0,Remote North,3.0619047619047617,13.938095238095238,18.011204481792717,Green,18.911764705882355,19.81232492997199,Green,Green
15.0,Remote South,2.0,15.0,11.76470588235294,Green,12.352941176470587,12.941176470588236,Green,Green
16.0,Pier 1,8.25263157894737,8.74736842105263,48.54489164086688,Amber,50.97213622291022,53.39938080495357,Amber,Amber
16.0,Pier 2,6.957142857142857,10.042857142857143,40.924369747899156,Amber,42.970588235294116,45.016806722689076,Amber,Amber
16.0,Pier 3,6.339130434782609,10.660869565217391,37.28900255754476,Green,39.153452685422,41.017902813299244,Green,Amber
16.0,Pier 4,10.284615384615384,6.7153846153846155,60.497737556561084,Amber,63.522624434389144,66.5475113122172,Amber,Red
16.0,Pier E,10.433333333333334,6.566666666666666,61.372549019607845,Amber,64.44117647058825,67.50980392156863,Amber,Red
16.0,Remote North,2.8666666666666667,14.133333333333335,16.862745098039216,Green,17.705882352941178,18.54901960784314,Green,Green
16.0,Remote South,1.8583333333333334,15.141666666666666,10.931372549019608,Green,11.477941176470589,12.02450980392157,Green,Green
17.0,Pier 1,7.757894736842106,9.242105263157894,45.634674922600624,Amber,47.916408668730654,50.19814241486069,Amber,Amber
17.0,Pier 2,6.671428571428572,10.328571428571427,39.2436974789916,Green,41.20588235294118,43.16806722689076,Amber,Amber
17.0,Pier 3,5.943478260869565,11.056521739130435,34.9616368286445,Green,36.709718670076725,38.45780051150896,Green,Green
17.0,Pier 4,9.5,7.5,55.88235294117647,Amber,58.6764705882353,61.47058823529412,Amber,Amber
17.0,Pier E,10.046666666666665,6.953333333333333,59.098039215686256,Amber,62.05294117647057,65.00784313725488,Amber,Red
17.0,Remote North,2.7333333333333334,14.266666666666667,16.07843137254902,Green,16.88235294117647,17.686274509803923,Green,Green
17.0,Remote South,1.7333333333333334,15.266666666666666,10.196078431372548,Green,10.705882352941176,11.215686274509805,Green,Green
18.0,Pier 1,8.34736842105263,8.65263157894737,49.102167182662534,Amber,51.55727554179566,54.01238390092879,Amber,Amber
18.0,Pier 2,7.042857142857143,9.957142857142857,41.42857142857142,Amber,43.5,45.57142857142857,Amber,Amber
18.0,Pier 3,6.28695652173913,10.71304347826087,36.98209718670076,Green,38.831202046035806,40.68030690537084,Green,Amber
18.0,Pier 4,10.323076923076922,6.676923076923076,60.723981900452486,Amber,63.76018099547511,66.79638009049773,Amber,Red
18.0,Pier E,10.56,6.4399999999999995,62.117647058823536,Amber,65.22352941176472,68.3294117647059,Red,Red
18.0,Remote North,2.8857142857142857,14.114285714285714,16.974789915966387,Green,17.823529411764707,18.672268907563026,Green,Green
18.0,Remote South,1.8499999999999999,15.149999999999999,10.88235294117647,Green,11.426470588235293,11.970588235294118,Green,Green
19.0,Pier 1,7.942105263157895,9.057894736842105,46.71826625386997,Amber,49.05417956656347,51.39009287925697,Amber,Amber
19.0,Pier 2,6.735714285714286,10.264285714285714,39.621848739495796,Green,41.60294117647059,43.58403361344538,Amber,Amber
19.0,Pier 3,6.186956521739131,10.81304347826087,36.393861892583125,Green,38.213554987212284,40.03324808184144,Green,Amber
19.0,Pier 4,9.86153846153846,7.138461538461538,58.00904977375565,Amber,60.90950226244343,63.80995475113122,Amber,Amber
19.0,Pier E,10.273333333333333,6.7266666666666675,60.43137254901961,Amber,63.452941176470596,66.47450980392158,Amber,Red
19.0,Remote North,2.7952380952380955,14.204761904761906,16.442577030812327,Green,17.264705882352946,18.08683473389356,Green,Green
19.0,Remote South,1.7666666666666666,15.233333333333334,10.392156862745097,Green,10.911764705882351,11.431372549019608,Green,Green
20.0,Pier 1,8.121052631578948,8.878947368421052,47.77089783281734,Amber,50.15944272445821,52.54798761609908,Amber,Amber
20.0,Pier 2,6.792857142857143,10.207142857142857,39.95798319327731,Green,41.955882352941174,43.95378151260504,Amber,Amber
20.0,Pier 3,6.269565217391304,10.730434782608697,36.87979539641943,Green,38.723785166240404,40.567774936061376,Green,Amber
20.0,Pier 4,9.973076923076924,7.026923076923077,58.665158371040725,Amber,61.59841628959276,64.5316742081448,Amber,Amber
20.0,Pier E,10.366666666666667,6.633333333333334,60.98039215686275,Amber,64.02941176470588,67.07843137254903,Amber,Red
20.0,Remote North,2.8238095238095235,14.176190476190476,16.61064425770308,Green,17.441176470588236,18.27170868347339,Green,Green
20.0,Remote South,1.7916666666666667,15.208333333333334,10.53921568627451,Green,11.066176470588236,11.593137254901961,Green,Green
21.0,Pier 1,8.08421052631579,8.91578947368421,47.55417956656347,Amber,49.93188854489164,52.30959752321982,Amber,Amber
21.0,Pier 2,6.95,10.05,40.88235294117647,Amber,42.9264705882353,44.97058823529412,Amber,Amber
21.0,Pier 3,6.308695652173912,10.691304347826087,37.109974424552426,Green,38.96547314578005,40.82097186700767,Green,Amber
21.0,Pier 4,10.169230769230769,6.8307692307692305,59.81900452488688,Amber,62.80995475113122,65.80090497737557,Amber,Red
21.0,Pier E,10.466666666666667,6.533333333333333,61.568627450980394,Amber,64.64705882352942,67.72549019607844,Amber,Red
21.0,Remote North,2.895238095238095,14.104761904761904,17.030812324929972,Green,17.88235294117647,18.73389355742297,Green,Green
21.0,Remote South,1.875,15.125,11.029411764705882,Green,11.580882352941178,12.132352941176471,Green,Green
22.0,Pier 1,8.352631578947367,8.647368421052633,49.13312693498451,Amber,51.58978328173374,54.046439628482965,Amber,Amber
22.0,Pier 2,7.435714285714285,9.564285714285715,43.739495798319325,Amber,45.92647058823529,48.11344537815126,Amber,Amber
22.0,Pier 3,6.578260869565218,10.421739130434782,38.69565217391305,Green,40.6304347826087,42.56521739130435,Amber,Amber
22.0,Pier 4,10.711538461538462,6.288461538461538,63.009049773755656,Amber,66.15950226244344,69.30995475113123,Red,Red
22.0,Pier E,10.953333333333335,6.046666666666667,64.43137254901961,Amber,67.65294117647059,70.87450980392158,Red,Red
22.0,Remote North,2.9571428571428573,14.042857142857141,17.39495798319328,Green,18.264705882352946,19.134453781512608,Green,Green
22.0,Remote South,1.9583333333333333,15.041666666666666,11.519607843137255,Green,12.095588235294118,12.67156862745098,Green,Green
23.0,Pier 1,8.905263157894737,8.094736842105263,52.38390092879257,Amber,55.0030959752322,57.622291021671835,Amber,Amber
23.0,Pier 2,7.635714285714286,9.364285714285714,44.91596638655462,Amber,47.161764705882355,49.40756302521009,Amber,Amber
23.0,Pier 3,6.904347826086957,10.095652173913043,40.61381074168798,Amber,42.64450127877238,44.67519181585678,Amber,Amber
23.0,Pier 4,10.923076923076923,6.076923076923077,64.25339366515837,Amber,67.4660633484163,70.67873303167421,Red,Red
23.0,Pier E,11.466666666666667,5.533333333333333,67.45098039215686,Red,70.82352941176471,74.19607843137256,Red,Red
23.0,Remote North,3.1523809523809527,13.847619047619048,18.54341736694678,Green,19.47058823529412,20.39775910364146,Green,Green
23.0,Remote South,1.9749999999999999,15.025,11.617647058823529,Green,12.198529411764707,12.779411764705882,Green,Green
24.0,Pier 1,9.08421052631579,7.915789473684211,53.43653250773994,Amber,56.10835913312694,58.78018575851394,Amber,Amber
24.0,Pier 2,8.035714285714286,8.964285714285714,47.268907563025216,Amber,49.63235294117648,51.99579831932774,Amber,Amber
24.0,Pier 3,7.160869565217391,9.839130434782609,42.12276214833759,Amber,44.228900255754475,46.33503836317136,Amber,Amber
24.0,Pier 4,11.496153846153845,5.503846153846154,67.62443438914026,Red,71.00565610859728,74.3868778280543,Red,Red
24.0,Pier E,12.020000000000001,4.98,70.70588235294119,Red,74.24117647058826,77.77647058823531,Red,Red
24.0,Remote North,3.2809523809523813,13.71904761904762,19.299719887955185,Green,20.264705882352946,21.229691876750703,Green,Green
24.0,Remote South,2.1,14.9,12.352941176470589,Green,12.97058823529412,13.588235294117649,Green,Green
25.0,Pier 1,9.663157894736841,7.336842105263158,56.84210526315789,Amber,59.68421052631579,62.526315789473685,Amber,Amber
25.0,Pier 2,8.314285714285715,8.685714285714285,48.90756302521009,Amber,51.352941176470594,53.7983193277311,Amber,Amber
25.0,Pier 3,7.3999999999999995,9.6,43.52941176470588,Amber,45.705882352941174,47.88235294117647,Amber,Amber
25.0,Pier 4,11.992307692307692,5.007692307692308,70.54298642533936,Red,74.07013574660634,77.5972850678733,Red,Red
25.0,Pier E,12.293333333333333,4.706666666666666,72.31372549019608,Red,75.92941176470589,79.54509803921569,Red,Red
25.0,Remote North,3.3904761904761904,13.609523809523811,19.943977591036415,Green,20.941176470588236,21.938375350140056,Green,Green
25.0,Remote South,2.2083333333333335,14.791666666666666,12.990196078431374,Green,13.639705882352944,14.289215686274513,Green,Green
26.0,Pier 1,9.857894736842105,7.1421052631578945,57.987616099071204,Amber,60.88699690402477,63.78637770897833,Amber,Amber
26.0,Pier 2,8.371428571428572,8.628571428571428,49.2436974789916,Amber,51.70588235294118,54.16806722689076,Amber,Amber
26.0,Pier 3,7.5086956521739125,9.491304347826087,44.16879795396419,Amber,46.3772378516624,48.58567774936061,Amber,Amber
26.0,Pier 4,12.053846153846154,4.946153846153846,70.90497737556561,Red,74.4502262443439,77.99547511312217,Red,Red
26.0,Pier E,12.5,4.5,73.52941176470588,Red,77.20588235294119,80.88235294117648,Red,Red
26.0,Remote North,3.4809523809523806,13.519047619047617,20.476190476190474,Green,21.5,22.523809523809526,Green,Green
26.0,Remote South,2.1416666666666666,14.858333333333334,12.598039215686274,Green,13.227941176470589,13.857843137254903,Green,Green
27.0,Pier 1,10.021052631578948,6.978947368421053,58.94736842105264,Amber,61.894736842105274,64.8421052631579,Amber,Amber
27.0,Pier 2,8.721428571428572,8.278571428571428,51.30252100840336,Amber,53.86764705882353,56.4327731092437,Amber,Amber
27.0,Pier 3,7.756521739130435,9.243478260869566,45.62659846547315,Amber,47.90792838874681,50.18925831202047,Amber,Amber
27.0,Pier 4,12.584615384615384,4.415384615384616,74.02714932126698,Red,77.72850678733033,81.42986425339367,Red,Red
27.0,Pier E,12.993333333333334,4.006666666666667,76.43137254901961,Red,80.2529411764706,84.07450980392159,Red,Red
27.0,Remote North,3.576190476190476,13.423809523809522,21.036414565826327,Green,22.088235294117645,23.140056022408963,Green,Green
27.0,Remote South,2.25,14.75,13.23529411764706,Green,13.897058823529413,14.558823529411766,Green,Green
28.0,Pier 1,10.31578947368421,6.684210526315789,60.681114551083596,Amber,63.71517027863778,66.74922600619196,Amber,Red
28.0,Pier 2,8.914285714285715,8.085714285714285,52.43697478991597,Amber,55.058823529411775,57.68067226890757,Amber,Amber
28.0,Pier 3,7.886956521739131,9.113043478260868,46.39386189258312,Amber,48.71355498721228,51.033248081841435,Amber,Amber
28.0,Pier 4,12.919230769230769,4.0807692307692305,75.99547511312217,Red,79.79524886877827,83.59502262443439,Red,Red
28.0,Pier E,13.046666666666665,3.953333333333333,76.74509803921568,Red,80.58235294117647,84.41960784313726,Red,Red
28.0,Remote North,3.6380952380952385,13.361904761904762,21.400560224089638,Green,22.47058823529412,23.540616246498605,Green,Green
28.0,Remote South,2.316666666666667,14.683333333333332,13.627450980392158,Green,14.308823529411766,14.990196078431374,Green,Green
29.0,Pier 1,10.621052631578948,6.378947368421053,62.47678018575852,Amber,65.60061919504645,68.72445820433438,Red,Red
29.0,Pier 2,8.857142857142858,8.142857142857142,52.10084033613446,Amber,54.70588235294119,57.31092436974791,Amber,Amber
29.0,Pier 3,8.004347826086956,8.995652173913044,47.084398976982094,Amber,49.4386189258312,51.79283887468031,Amber,Amber
29.0,Pier 4,13.01923076923077,3.980769230769231,76.58371040723982,Red,80.41289592760181,84.24208144796381,Red,Red
29.0,Pier E,13.506666666666666,3.493333333333333,79.45098039215685,Red,83.42352941176469,87.39607843137254,Red,Red
29.0,Remote North,3.7476190476190476,13.252380952380953,22.044817927170868,Green,23.147058823529413,24.249299719887958,Green,Green
29.0,Remote South,2.3916666666666666,14.608333333333334,14.068627450980392,Green,14.772058823529413,15.475490196078432,Green,Green
30.0,Pier 1,10.363157894736842,6.636842105263158,60.95975232198142,Amber,64.00773993808049,67.05572755417957,Amber,Red
30.0,Pier 2,8.742857142857144,8.257142857142856,51.42857142857144,Amber,54.000000000000014,56.571428571428584,Amber,Amber
30.0,Pier 3,7.978260869565218,9.021739130434783,46.930946291560105,Amber,49.27749360613811,51.62404092071612,Amber,Amber
30.0,Pier 4,12.815384615384614,4.184615384615385,75.38461538461539,Red,79.15384615384616,82.92307692307693,Red,Red
30.0,Pier E,13.42,3.58,78.94117647058823,Red,82.88823529411765,86.83529411764707,Red,Red
30.0,Remote North,3.604761904761905,13.395238095238096,21.204481792717086,Green,22.264705882352942,23.324929971988798,Green,Green
30.0,Remote South,2.3833333333333333,14.616666666666667,14.019607843137255,Green,14.720588235294118,15.421568627450982,Green,Green
31.0,Pier 1,10.489473684210525,6.510526315789474,61.702786377708975,Amber,64.78792569659443,67.87306501547988,Amber,Red
31.0,Pier 2,9.014285714285714,7.985714285714286,53.02521008403362,Amber,55.6764705882353,58.327731092436984,Amber,Amber
31.0,Pier 3,7.947826086956522,9.052173913043477,46.751918158567776,Amber,49.089514066496164,51.42710997442456,Amber,Amber
31.0,Pier 4,12.753846153846155,4.246153846153846,75.02262443438914,Red,78.7737556561086,82.52488687782807,Red,Red
31.0,Pier E,13.479999999999999,3.52,79.29411764705881,Red,83.25882352941176,87.2235294117647,Red,Red
31.0,Remote North,3.566666666666667,13.433333333333334,20.980392156862745,Green,22.029411764705884,23.078431372549023,Green,Green
31.0,Remote South,2.316666666666667,14.683333333333332,13.627450980392158,Green,14.308823529411766,14.990196078431374,Green,Green
32.0,Pier 1,10.426315789473684,6.5736842105263165,61.33126934984519,Amber,64.39783281733746,67.46439628482972,Amber,Red
32.0,Pier 2,8.892857142857142,8.107142857142858,52.310924369747895,Amber,54.92647058823529,57.542016806722685,Amber,Amber
32.0,Pier 3,7.982608695652174,9.017391304347827,46.95652173913044,Amber,49.30434782608696,51.652173913043484,Amber,Amber
32.0,Pier 4,12.726923076923075,4.273076923076923,74.86425339366515,Red,78.60746606334841,82.35067873303167,Red,Red
32.0,Pier E,13.353333333333333,3.646666666666667,78.54901960784314,Red,82.4764705882353,86.40392156862745,Red,Red
32.0,Remote North,3.6142857142857148,13.385714285714286,21.260504201680675,Green,22.32352941176471,23.386554621848745,Green,Green
32.0,Remote South,2.358333333333333,14.641666666666666,13.872549019607842,Green,14.566176470588234,15.259803921568627,Green,Green
33.0,Pier 1,10.521052631578948,6.478947368421053,61.888544891640876,Amber,64.98297213622293,68.07739938080496,Amber,Red
33.0,Pier 2,9.028571428571428,7.971428571428571,53.109243697478995,Amber,55.76470588235295,58.420168067226896,Amber,Amber
33.0,Pier 3,8.108695652173912,8.891304347826088,47.69820971867007,Amber,50.083120204603574,52.468030690537084,Amber,Amber
33.0,Pier 4,13.107692307692307,3.8923076923076922,77.10407239819004,Red,80.95927601809954,84.81447963800905,Red,Red
33.0,Pier E,13.373333333333333,3.6266666666666665,78.66666666666666,Red,82.6,86.53333333333333,Red,Red
33.0,Remote North,3.738095238095238,13.261904761904763,21.988795518207283,Green,23.08823529411765,24.187675070028014,Green,Green
33.0,Remote South,2.4,14.6,14.117647058823529,Green,14.823529411764707,15.529411764705884,Green,Green
34.0,Pier 1,10.657894736842104,6.342105263157895,62.69349845201238,Amber,65.828173374613,68.96284829721363,Red,Red
34.0,Pier 2,8.885714285714286,8.114285714285714,52.268907563025216,Amber,54.88235294117648,57.49579831932774,Amber,Amber
34.0,Pier 3,8.043478260869565,8.956521739130435,47.31457800511509,Amber,49.68030690537084,52.0460358056266,Amber,Amber
